,id,title,rating,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
186,10191,How to Train Your Dragon,7.813,12089,Released,2010-03-18,494879471,98,False,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,165000000,tt0892769,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",54.176,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,One adventure will change two worlds,"Fantasy, Adventure, Animation, Family","DreamWorks Animation, Paramount",United States of America,English,"friendship, ship, blacksmith, island, based on novel or book, flying, arena, village, training, ignorance, viking, forest, flight, nest, dragon, battle, combat, well, warrior, pets"
188,162,Edward Scissorhands,7.716,12049,Released,1990-12-07,53000000,105,False,/3Nn5BOM1EVw1IYrv6MsbOS6N1Ol.jpg,20000000,tt0099487,en,Edward Scissorhands,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,37.283,/1RFIbuW9Z3eN9Oxw2KaQG5DfLmD.jpg,His scars run deep.,"Fantasy, Drama, Romance",20th Century Fox,United States of America,English,"underdog, small town, unsociability, inventor, hairdresser, isolation, scissors, burglar, love at first sight, fairy tale, sadness, symbolism, castle, alone, flashback, tragic love, snow, gothic, told in flashback, christmas horror, christmas, artificial, hair salon, signs & wonders, love story, goth, frankenstein, topiary"
191,185,A Clockwork Orange,8.2,11946,Released,1971-12-19,26589000,137,False,/yIonSXf1jdNihhK8PssxO6KCIfz.jpg,2200000,tt0066921,en,A Clockwork Orange,"In a near-future Britain, young Alexander DeLarge and his pals get their kicks beating and raping anyone they please. When not destroying the lives of others, Alex swoons to the music of Beethoven. The state, eager to crack down on juvenile crime, gives an incarcerated Alex the option to undergo an invasive procedure that'll rob him of all personal agency. In a time when conscience is a commodity, can Alex change his tune?",38.323,/4sHeTAp65WrSSuc05nRBKddhBxO.jpg,"Being the adventures of a young man whose principal interests are rape, ultra-violence and Beethoven.","Science Fiction, Drama","Warner Bros. Pictures, Hawk Films","United Kingdom, United States of America",English,"london, england, robbery, street gang, great britain, based on novel or book, nihilism, parent child relationship, society, sexuality, social worker, psychopath, dystopia, dark comedy, satire, electronic music score, juvenile delinquent, sex crime, futuristic society"
192,4922,The Curious Case of Benjamin Button,7.579,11899,Released,2008-12-25,335802786,166,False,/2fswjyrY3GEzeoVn6mF8pNeNcgf.jpg,150000000,tt0421715,en,The Curious Case of Benjamin Button,"Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.",42.669,/26wEWZYt6yJkwRVkjcbwJEFh9IS.jpg,"Life isn't measured in minutes, but in moments.","Drama, Fantasy, Romance","Paramount, Warner Bros. Pictures, The Kennedy/Marshall Company",United States of America,English,"navy, funeral, diary, tea, travel, hospital, based on short story, reverse aging, wistful, factual, ambivalent, empathetic"
193,218,The Terminator,7.646,11874,Released,1984-10-26,78371200,108,False,/wh4ze6klUbeichAj603OKZwY1W5.jpg,6400000,tt0088247,en,The Terminator,"In the post-apocalyptic future, reigning tyrannical supercomputers teleport a cyborg assassin known as the ""Terminator"" back to 1984 to kill Sarah Connor, whose unborn son is destined to lead insurgents against 21st century mechanical hegemony. Meanwhile, the human-resistance movement dispatches a lone warrior to safeguard Sarah. Can he stop the virtually indestructible killing machine?",44.969,/hzXSE66v6KthZ8nPoLZmsi2G05j.jpg,Your future is in its hands.,"Action, Thriller, Science Fiction","Orion Pictures, Pacific Western, Hemdale Film, Cinema 84, Euro Film Funding","United Kingdom, United States of America","English, Spanish","artificial intelligence (a.i.), saving the world, laser gun, cyborg, killer robot, shotgun, rebel, dystopia, villain, time travel, slasher, los angeles, california, electronic music score, urban setting, future war, savior, tech noir, aggressive, time paradox, action hero, griffith observatory, good versus evil, terminator"
194,165,Back to the Future Part II,7.752,11817,Released,1989-11-22,332000000,108,False,/su0cmtK55eKXq0QjW68LQslUhUY.jpg,40000000,tt0096874,en,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",30.516,/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg,"Roads? Where we're going, we don't need roads!","Adventure, Comedy, Science Fiction","Universal Pictures, Amblin Entertainment",United States of America,English,"flying car, skateboarding, car race, lightning, guitar, inventor, time travel, diner, car crash, sequel, alternate history, thunderstorm, tunnel, high school dance, hoverboard, 2010s, hilarious"
195,280,Terminator 2: Judgment Day,8.104,11744,Released,1991-07-03,520000000,137,False,/xKb6mtdfI5Qsggc44Hr9CCUDvaj.jpg,102000000,tt0103064,en,Terminator 2: Judgment Day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",69.45,/5M0j0B18abtBI5gi2RhfjjurTqb.jpg,It's nothing personal.,"Action, Thriller, Science Fiction","Lightstorm Entertainment, Carolco Pictures, Pacific Western, Le Studio Canal+","France, United States of America","English, Spanish","cyborg, shotgun, dystopia, moral ambiguity, post-apocalyptic future, villain, time travel, mental institution, juvenile delinquent, fictional war, urban setting, troubled teen, morphing, nuclear weapons, shape shifter, savior, catch phrase, aggressive, action hero, good versus evil, terminator"
196,769,GoodFellas,8.464,11726,Released,1990-09-12,46835000,145,False,/sw7mordbZxgITU877yTpZCud90M.jpg,25000000,tt0099685,en,GoodFellas,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",83.57,/aKuFiU82s5ISJpGZp7YkIr3kCUd.jpg,Three decades of life in the mafia.,"Drama, Crime",Winkler Films,United States of America,"Italian, English","prison, florida, new york city, based on novel or book, gangster, mass murder, drug trafficking, 1970s, irish-american, gore, biography, based on true story, murder, organized crime, mafia, brooklyn, new york city, crime epic, tampa, florida"
197,64690,Drive,7.572,11718,Released,2011-09-15,78054825,100,False,/uslmOwQpdRRUwr6AmBP6JdzeHjS.jpg,15000000,tt0780504,en,Drive,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",38.238,/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,There are no clean getaways.,"Drama, Thriller, Crime","FilmDistrict, Bold Films, Marc Platt Productions, OddLot Entertainment, Motel Movies, Newbridge Film Capital",United States of America,English,"robbery, car mechanic, stuntman, beaten to death, revenge, organized crime, neighbor, police chase, los angeles, california, brutality, jacket, scorpion, toothpick, getaway driver, crime lord, stunt driver, existentialism, neo-noir, hammer, neighbors, brutal violence"
201,141,Donnie Darko,7.8,11515,Released,2001-10-24,7500000,114,False,/msCHK5Kh1YbdZ0zPJ2nzPUhhSN9.jpg,6000000,tt0246578,en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",38.016,/j73zf3TjWR9j8pHLndaHWh0YWvN.jpg,"28 days, 6 hours, 42 minutes, 12 seconds... that is when the world will end.","Fantasy, Drama, Mystery","Flower Films, Gaylord Films, Adam Fields Productions, Pandora Cinema",United States of America,English,"airplane, parent child relationship, presidential election, therapist, school performance, halloween, time travel, vandalism, surrealism, loss, imaginary friend, suburbia, arson, vision, school, mental illness, virginia, sleepwalking, 1980s, parallel universe"
204,277834,Moana,7.6,11502,Released,2016-10-13,690860472,107,False,/iYLKMV7PIBtFmtygRrhSiyzcVsF.jpg,150000000,tt3521164,en,Moana,"In Ancient Polynesia, when a terrible curse incurred by Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the demigod to set things right.",17.963,/vNJFiwtsl7Twww7C0uM4qPnygNw.jpg,The ocean is calling.,"Adventure, Comedy, Family, Animation","Walt Disney Pictures, Walt Disney Animation Studios, Hurwitz Creative",United States of America,English,"sailboat, sea, island, saving the world, ocean, cartoon, mythology, musical, curse, sailor, aftercreditsstinger, demigod, polynesia, voyage, pacific  ocean, quest, island life, animal sidekick"
206,85,Raiders of the Lost Ark,7.924,11483,Released,1981-06-12,389925971,115,False,/f3XrGXd34Ru7o39LUwWvk5igEV7.jpg,18000000,tt0082971,en,Raiders of the Lost Ark,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",60.763,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.,"Adventure, Action","Paramount, Lucasfilm Ltd.",United States of America,"English, Spanish, German, Hebrew, Arabic, Nepali","egypt, treasure, medallion, swastika, saving the world, nepal, himalaya mountain range, cairo, moses, hat, whip, leather jacket, mediterranean, ark of the covenant, ten commandments, nazi, excavation, riddle, treasure hunt, archaeologist, adventurer, archeology, religious history, 1930s"
209,296096,Me Before You,7.918,11414,Released,2016-06-01,207945075,110,False,/7jjwdoIVPJp7gcDo9uE1sVZi2Rs.jpg,20000000,tt2674426,en,Me Before You,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",79.741,/Ia3dzj5LnCj1ZBdlVeJrbKJQxG.jpg,Live boldly.,"Drama, Romance","New Line Cinema, Sunswept Entertainment, Metro-Goldwyn-Mayer",United States of America,English,"depression, small town, based on novel or book, england, artist, wheelchair, romance, love, caretaker, caregiver, disabled, valentine's day, twenty something, woman director, accident"
210,530915,1917,7.99,11395,Released,2019-12-25,394638258,119,False,/2WgieNR1tGHlpJUsolbVzbUbE1O.jpg,100000000,tt8579674,en,1917,"At the height of the First World War, two young British soldiers must cross enemy territory and deliver a message that will stop a deadly attack on hundreds of soldiers.",44.356,/iZf0KyrE25z1sage4SYFLCCrMi9.jpg,Time is the enemy,"War, History, Thriller","DreamWorks Pictures, Reliance Entertainment, New Republic Pictures, Neal Street Productions, Mogambo Films, Amblin Partners","India, Spain, United Kingdom, United States of America","English, French, German","race against time, world war i, british army, soldier, trenches, 1910s, trench warfare, no man's land"
211,398818,Call Me by Your Name,8.167,11367,Released,2017-09-01,43143046,132,False,/zvOJawrnmgK0sL293mOXOdLvTXQ.jpg,4000000,tt5726616,en,Call Me by Your Name,"In 1980s Italy, a relationship begins between seventeen-year-old teenage Elio and the older adult man hired as his father's research assistant.",32.15,/mZ4gBdfkhP9tvLH1DO4m4HYtiyi.jpg,Is it better to speak or die?,"Romance, Drama","La Cinéfacture, RT Features, Frenesy Film, Water's End Productions, M.Y.R.A. Entertainment, CineFinance Italia","Brazil, France, Italy, United States of America","French, English, Italian","based on novel or book, upper class, italy, swimming pool, coming of age, love, breaking the fourth wall, summer, teenage boy, masturbation, first love, lgbt, jewish family, 1980s, peach, gay theme"
